AR	ind	sample_id	region	sex	median_cov	normalized_cov
32_1	ERR1347708	S_Tlingit-2	CentralAsiaSiberia	XX	70	1.62790697674419
33_0	ERR1347708	S_Tlingit-2	CentralAsiaSiberia	XX	90	2.09302325581395
34_0	ERR1347708	S_Tlingit-2	CentralAsiaSiberia	XX	84	1.95348837209302
DMD	ERR1347708	S_Tlingit-2	CentralAsiaSiberia	XX	46	1.06976744186047
4_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	30	0.909090909090909
5_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	21	0.636363636363636
6_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	518	15.6969696969697
8_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	64	1.93939393939394
9_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	51	1.54545454545455
10_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	58	1.75757575757576
10_1	ERR1025649	S_Sindhi-2	SouthAsia	XX	63	1.90909090909091
11_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	65	1.96969696969697
12_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	72	2.18181818181818
13_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	60	1.81818181818182
14_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	67	2.03030303030303
14_1	ERR1025649	S_Sindhi-2	SouthAsia	XX	55	1.66666666666667
16_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	56	1.6969696969697
17_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	25	0.757575757575758
17_1	ERR1025649	S_Sindhi-2	SouthAsia	XX	69	2.09090909090909
18_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	63	1.90909090909091
18_1	ERR1025649	S_Sindhi-2	SouthAsia	XX	34	1.03030303030303
21_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	1186.5	35.9545454545455
23_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	70	2.12121212121212
24_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	272	8.24242424242424
25_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	38	1.15151515151515
26_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	275	8.33333333333333
27_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	143	4.33333333333333
29_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	45	1.36363636363636
29_1	ERR1025649	S_Sindhi-2	SouthAsia	XX	53	1.60606060606061
29_2	ERR1025649	S_Sindhi-2	SouthAsia	XX	52	1.57575757575758
30_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	47	1.42424242424242
30_1	ERR1025649	S_Sindhi-2	SouthAsia	XX	67	2.03030303030303
31_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	46	1.39393939393939
31_1	ERR1025649	S_Sindhi-2	SouthAsia	XX	61	1.84848484848485
32_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	66	2
32_1	ERR1025649	S_Sindhi-2	SouthAsia	XX	48	1.45454545454545
33_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	74	2.24242424242424
34_0	ERR1025649	S_Sindhi-2	SouthAsia	XX	65	1.96969696969697
DMD	ERR1025649	S_Sindhi-2	SouthAsia	XX	35	1.06060606060606
4_0	ERR1025643	S_Mayan-2	America	XX	36	0.9
5_0	ERR1025643	S_Mayan-2	America	XX	25	0.625
6_0	ERR1025643	S_Mayan-2	America	XX	1004	25.1
8_0	ERR1025643	S_Mayan-2	America	XX	77	1.925
9_0	ERR1025643	S_Mayan-2	America	XX	64	1.6
10_0	ERR1025643	S_Mayan-2	America	XX	70	1.75
10_1	ERR1025643	S_Mayan-2	America	XX	75	1.875
11_0	ERR1025643	S_Mayan-2	America	XX	76	1.9
12_0	ERR1025643	S_Mayan-2	America	XX	85	2.125
13_0	ERR1025643	S_Mayan-2	America	XX	75	1.875
14_0	ERR1025643	S_Mayan-2	America	XX	80	2
14_1	ERR1025643	S_Mayan-2	America	XX	67	1.675
16_0	ERR1025643	S_Mayan-2	America	XX	68	1.7
17_0	ERR1025643	S_Mayan-2	America	XX	35	0.875
17_1	ERR1025643	S_Mayan-2	America	XX	81	2.025
18_0	ERR1025643	S_Mayan-2	America	XX	75	1.875
18_1	ERR1025643	S_Mayan-2	America	XX	39	0.975
21_0	ERR1025643	S_Mayan-2	America	XX	1659.5	41.4875
23_0	ERR1025643	S_Mayan-2	America	XX	84	2.1
24_0	ERR1025643	S_Mayan-2	America	XX	255	6.375
25_0	ERR1025643	S_Mayan-2	America	XX	44	1.1
26_0	ERR1025643	S_Mayan-2	America	XX	262	6.55
27_0	ERR1025643	S_Mayan-2	America	XX	121	3.025
29_0	ERR1025643	S_Mayan-2	America	XX	55	1.375
29_1	ERR1025643	S_Mayan-2	America	XX	65	1.625
29_2	ERR1025643	S_Mayan-2	America	XX	63	1.575
30_0	ERR1025643	S_Mayan-2	America	XX	63	1.575
30_1	ERR1025643	S_Mayan-2	America	XX	83	2.075
31_0	ERR1025643	S_Mayan-2	America	XX	62	1.55
31_1	ERR1025643	S_Mayan-2	America	XX	76	1.9
32_0	ERR1025643	S_Mayan-2	America	XX	86	2.15
32_1	ERR1025643	S_Mayan-2	America	XX	64	1.6
33_0	ERR1025643	S_Mayan-2	America	XX	85	2.125
34_0	ERR1025643	S_Mayan-2	America	XX	78	1.95
DMD	ERR1025643	S_Mayan-2	America	XX	41	1.025
4_0	ERR1025642	S_Mayan-1	America	XX	31	0.96875
5_0	ERR1025642	S_Mayan-1	America	XX	21	0.65625
6_0	ERR1025642	S_Mayan-1	America	XX	448	14
8_0	ERR1025642	S_Mayan-1	America	XX	64	2
9_0	ERR1025642	S_Mayan-1	America	XX	55	1.71875
10_0	ERR1025642	S_Mayan-1	America	XX	59	1.84375
10_1	ERR1025642	S_Mayan-1	America	XX	63	1.96875
11_0	ERR1025642	S_Mayan-1	America	XX	66	2.0625
12_0	ERR1025642	S_Mayan-1	America	XX	70	2.1875
13_0	ERR1025642	S_Mayan-1	America	XX	65	2.03125
14_0	ERR1025642	S_Mayan-1	America	XX	66	2.0625
14_1	ERR1025642	S_Mayan-1	America	XX	57	1.78125
16_0	ERR1025642	S_Mayan-1	America	XX	58	1.8125
17_0	ERR1025642	S_Mayan-1	America	XX	26	0.8125
17_1	ERR1025642	S_Mayan-1	America	XX	67	2.09375
18_0	ERR1025642	S_Mayan-1	America	XX	64	2
18_1	ERR1025642	S_Mayan-1	America	XX	31	0.96875
21_0	ERR1025642	S_Mayan-1	America	XX	1612.5	50.390625
23_0	ERR1025642	S_Mayan-1	America	XX	69	2.15625
24_0	ERR1025642	S_Mayan-1	America	XX	181	5.65625
25_0	ERR1025642	S_Mayan-1	America	XX	37	1.15625
26_0	ERR1025642	S_Mayan-1	America	XX	218	6.8125
27_0	ERR1025642	S_Mayan-1	America	XX	160	5
29_0	ERR1025642	S_Mayan-1	America	XX	50	1.5625
29_1	ERR1025642	S_Mayan-1	America	XX	54	1.6875
29_2	ERR1025642	S_Mayan-1	America	XX	53	1.65625
30_0	ERR1025642	S_Mayan-1	America	XX	54	1.6875
30_1	ERR1025642	S_Mayan-1	America	XX	68	2.125
31_0	ERR1025642	S_Mayan-1	America	XX	52	1.625
31_1	ERR1025642	S_Mayan-1	America	XX	63	1.96875
32_0	ERR1025642	S_Mayan-1	America	XX	59	1.84375
32_1	ERR1025642	S_Mayan-1	America	XX	55	1.71875
33_0	ERR1025642	S_Mayan-1	America	XX	72	2.25
34_0	ERR1025642	S_Mayan-1	America	XX	68	2.125
DMD	ERR1025642	S_Mayan-1	America	XX	34	1.0625
4_0	ERR1025641	S_Mandenka-2	Africa	XX	31	0.885714285714286
5_0	ERR1025641	S_Mandenka-2	Africa	XX	25	0.714285714285714
6_0	ERR1025641	S_Mandenka-2	Africa	XX	637	18.2
8_0	ERR1025641	S_Mandenka-2	Africa	XX	69	1.97142857142857
9_0	ERR1025641	S_Mandenka-2	Africa	XX	58	1.65714285714286
10_0	ERR1025641	S_Mandenka-2	Africa	XX	62	1.77142857142857
10_1	ERR1025641	S_Mandenka-2	Africa	XX	68	1.94285714285714
11_0	ERR1025641	S_Mandenka-2	Africa	XX	70	2
12_0	ERR1025641	S_Mandenka-2	Africa	XX	75	2.14285714285714
13_0	ERR1025641	S_Mandenka-2	Africa	XX	69	1.97142857142857
14_0	ERR1025641	S_Mandenka-2	Africa	XX	71	2.02857142857143
14_1	ERR1025641	S_Mandenka-2	Africa	XX	63	1.8
16_0	ERR1025641	S_Mandenka-2	Africa	XX	65	1.85714285714286
17_0	ERR1025641	S_Mandenka-2	Africa	XX	29	0.828571428571429
17_1	ERR1025641	S_Mandenka-2	Africa	XX	73	2.08571428571429
18_0	ERR1025641	S_Mandenka-2	Africa	XX	72	2.05714285714286
18_1	ERR1025641	S_Mandenka-2	Africa	XX	36	1.02857142857143
21_0	ERR1025641	S_Mandenka-2	Africa	XX	773.5	22.1
23_0	ERR1025641	S_Mandenka-2	Africa	XX	73	2.08571428571429
24_0	ERR1025641	S_Mandenka-2	Africa	XX	162	4.62857142857143
25_0	ERR1025641	S_Mandenka-2	Africa	XX	40	1.14285714285714
26_0	ERR1025641	S_Mandenka-2	Africa	XX	293	8.37142857142857
27_0	ERR1025641	S_Mandenka-2	Africa	XX	179	5.11428571428571
29_0	ERR1025641	S_Mandenka-2	Africa	XX	56	1.6
29_1	ERR1025641	S_Mandenka-2	Africa	XX	66	1.88571428571429
29_2	ERR1025641	S_Mandenka-2	Africa	XX	61	1.74285714285714
30_0	ERR1025641	S_Mandenka-2	Africa	XX	52	1.48571428571429
30_1	ERR1025641	S_Mandenka-2	Africa	XX	69	1.97142857142857
31_0	ERR1025641	S_Mandenka-2	Africa	XX	59	1.68571428571429
31_1	ERR1025641	S_Mandenka-2	Africa	XX	68	1.94285714285714
32_0	ERR1025641	S_Mandenka-2	Africa	XX	109	3.11428571428571
32_1	ERR1025641	S_Mandenka-2	Africa	XX	60	1.71428571428571
33_0	ERR1025641	S_Mandenka-2	Africa	XX	76	2.17142857142857
34_0	ERR1025641	S_Mandenka-2	Africa	XX	72	2.05714285714286
DMD	ERR1025641	S_Mandenka-2	Africa	XX	37	1.05714285714286
4_0	ERR1025647	S_Oroqen-2	EastAsia	XX	31	0.885714285714286
5_0	ERR1025647	S_Oroqen-2	EastAsia	XX	23	0.657142857142857
6_0	ERR1025647	S_Oroqen-2	EastAsia	XX	562	16.0571428571429
8_0	ERR1025647	S_Oroqen-2	EastAsia	XX	67	1.91428571428571
9_0	ERR1025647	S_Oroqen-2	EastAsia	XX	54	1.54285714285714
10_0	ERR1025647	S_Oroqen-2	EastAsia	XX	60	1.71428571428571
10_1	ERR1025647	S_Oroqen-2	EastAsia	XX	68	1.94285714285714
11_0	ERR1025647	S_Oroqen-2	EastAsia	XX	69	1.97142857142857
12_0	ERR1025647	S_Oroqen-2	EastAsia	XX	75	2.14285714285714
13_0	ERR1025647	S_Oroqen-2	EastAsia	XX	68	1.94285714285714
14_0	ERR1025647	S_Oroqen-2	EastAsia	XX	70	2
14_1	ERR1025647	S_Oroqen-2	EastAsia	XX	56	1.6
16_0	ERR1025647	S_Oroqen-2	EastAsia	XX	56	1.6
17_0	ERR1025647	S_Oroqen-2	EastAsia	XX	29	0.828571428571429
17_1	ERR1025647	S_Oroqen-2	EastAsia	XX	72	2.05714285714286
18_0	ERR1025647	S_Oroqen-2	EastAsia	XX	64	1.82857142857143
18_1	ERR1025647	S_Oroqen-2	EastAsia	XX	36	1.02857142857143
21_0	ERR1025647	S_Oroqen-2	EastAsia	XX	1047.5	29.9285714285714
23_0	ERR1025647	S_Oroqen-2	EastAsia	XX	74	2.11428571428571
24_0	ERR1025647	S_Oroqen-2	EastAsia	XX	153	4.37142857142857
25_0	ERR1025647	S_Oroqen-2	EastAsia	XX	40	1.14285714285714
26_0	ERR1025647	S_Oroqen-2	EastAsia	XX	229	6.54285714285714
27_0	ERR1025647	S_Oroqen-2	EastAsia	XX	106	3.02857142857143
29_0	ERR1025647	S_Oroqen-2	EastAsia	XX	52	1.48571428571429
29_1	ERR1025647	S_Oroqen-2	EastAsia	XX	57	1.62857142857143
29_2	ERR1025647	S_Oroqen-2	EastAsia	XX	59	1.68571428571429
30_0	ERR1025647	S_Oroqen-2	EastAsia	XX	57	1.62857142857143
30_1	ERR1025647	S_Oroqen-2	EastAsia	XX	72	2.05714285714286
31_0	ERR1025647	S_Oroqen-2	EastAsia	XX	51	1.45714285714286
31_1	ERR1025647	S_Oroqen-2	EastAsia	XX	66	1.88571428571429
32_0	ERR1025647	S_Oroqen-2	EastAsia	XX	106	3.02857142857143
32_1	ERR1025647	S_Oroqen-2	EastAsia	XX	54	1.54285714285714
33_0	ERR1025647	S_Oroqen-2	EastAsia	XX	76	2.17142857142857
34_0	ERR1025647	S_Oroqen-2	EastAsia	XX	69	1.97142857142857
DMD	ERR1025647	S_Oroqen-2	EastAsia	XX	37	1.05714285714286
4_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	35	0.897435897435897
5_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	23	0.58974358974359
6_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	634	16.2564102564103
8_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	75	1.92307692307692
9_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	60	1.53846153846154
10_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	68	1.74358974358974
10_1	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	69	1.76923076923077
11_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	76	1.94871794871795
12_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	83	2.12820512820513
13_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	74	1.8974358974359
14_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	78	2
14_1	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	65	1.66666666666667
16_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	64	1.64102564102564
17_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	34	0.871794871794872
17_1	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	79	2.02564102564103
18_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	77	1.97435897435897
18_1	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	37	0.948717948717949
21_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	1225	31.4102564102564
23_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	82	2.1025641025641
24_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	253	6.48717948717949
25_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	45	1.15384615384615
26_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	310	7.94871794871795
27_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	192	4.92307692307692
29_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	53	1.35897435897436
29_1	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	63	1.61538461538462
29_2	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	60	1.53846153846154
30_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	63	1.61538461538462
30_1	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	81	2.07692307692308
31_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	57	1.46153846153846
31_1	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	72	1.84615384615385
32_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	68	1.74358974358974
32_1	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	62	1.58974358974359
33_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	86	2.20512820512821
34_0	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	79	2.02564102564103
DMD	ERR1025645	S_Mongola-2	CentralAsiaSiberia	XX	41	1.05128205128205
4_0	ERR1395615	S_Yadava-1	SouthAsia	XY	24	0.923076923076923
5_0	ERR1395615	S_Yadava-1	SouthAsia	XY	11	0.423076923076923
6_0	ERR1395615	S_Yadava-1	SouthAsia	XY	370	14.2307692307692
8_0	ERR1395615	S_Yadava-1	SouthAsia	XY	48	1.84615384615385
9_0	ERR1395615	S_Yadava-1	SouthAsia	XY	37	1.42307692307692
10_0	ERR1395615	S_Yadava-1	SouthAsia	XY	43	1.65384615384615
10_1	ERR1395615	S_Yadava-1	SouthAsia	XY	45	1.73076923076923
11_0	ERR1395615	S_Yadava-1	SouthAsia	XY	49	1.88461538461538
12_0	ERR1395615	S_Yadava-1	SouthAsia	XY	56	2.15384615384615
13_0	ERR1395615	S_Yadava-1	SouthAsia	XY	47	1.80769230769231
14_0	ERR1395615	S_Yadava-1	SouthAsia	XY	51	1.96153846153846
14_1	ERR1395615	S_Yadava-1	SouthAsia	XY	42	1.61538461538462
16_0	ERR1395615	S_Yadava-1	SouthAsia	XY	43	1.65384615384615
17_0	ERR1395615	S_Yadava-1	SouthAsia	XY	19	0.730769230769231
17_1	ERR1395615	S_Yadava-1	SouthAsia	XY	53	2.03846153846154
18_0	ERR1395615	S_Yadava-1	SouthAsia	XY	46	1.76923076923077
18_1	ERR1395615	S_Yadava-1	SouthAsia	XY	24	0.923076923076923
21_0	ERR1395615	S_Yadava-1	SouthAsia	XY	994	38.2307692307692
23_0	ERR1395615	S_Yadava-1	SouthAsia	XY	51	1.96153846153846
24_0	ERR1395615	S_Yadava-1	SouthAsia	XY	188	7.23076923076923
25_0	ERR1395615	S_Yadava-1	SouthAsia	XY	29	1.11538461538462
26_0	ERR1395615	S_Yadava-1	SouthAsia	XY	261	10.0384615384615
27_0	ERR1395615	S_Yadava-1	SouthAsia	XY	141	5.42307692307692
29_0	ERR1395615	S_Yadava-1	SouthAsia	XY	35	1.34615384615385
29_1	ERR1395615	S_Yadava-1	SouthAsia	XY	39	1.5
29_2	ERR1395615	S_Yadava-1	SouthAsia	XY	39	1.5
30_0	ERR1395615	S_Yadava-1	SouthAsia	XY	33	1.26923076923077
30_1	ERR1395615	S_Yadava-1	SouthAsia	XY	53	2.03846153846154
31_0	ERR1395615	S_Yadava-1	SouthAsia	XY	33	1.26923076923077
31_1	ERR1395615	S_Yadava-1	SouthAsia	XY	45	1.73076923076923
32_0	ERR1395615	S_Yadava-1	SouthAsia	XY	40	1.53846153846154
32_1	ERR1395615	S_Yadava-1	SouthAsia	XY	39	1.5
33_0	ERR1395615	S_Yadava-1	SouthAsia	XY	53	2.03846153846154
34_0	ERR1395615	S_Yadava-1	SouthAsia	XY	50	1.92307692307692
DMD	ERR1395615	S_Yadava-1	SouthAsia	XY	28	1.07692307692308
4_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	41	0.911111111111111
5_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	32	0.711111111111111
6_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	774	17.2
8_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	87	1.93333333333333
9_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	75	1.66666666666667
10_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	76	1.68888888888889
10_1	ERR1395565	S_Norwegian-1	WestEurasia	XX	86	1.91111111111111
11_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	89	1.97777777777778
12_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	95	2.11111111111111
13_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	86	1.91111111111111
14_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	90	2
14_1	ERR1395565	S_Norwegian-1	WestEurasia	XX	82	1.82222222222222
16_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	80	1.77777777777778
17_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	37	0.822222222222222
17_1	ERR1395565	S_Norwegian-1	WestEurasia	XX	92	2.04444444444444
18_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	86	1.91111111111111
18_1	ERR1395565	S_Norwegian-1	WestEurasia	XX	46	1.02222222222222
21_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	2676	59.4666666666667
23_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	90	2
24_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	231	5.13333333333333
25_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	51	1.13333333333333
26_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	277	6.15555555555556
27_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	220	4.88888888888889
29_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	66	1.46666666666667
29_1	ERR1395565	S_Norwegian-1	WestEurasia	XX	77	1.71111111111111
29_2	ERR1395565	S_Norwegian-1	WestEurasia	XX	76	1.68888888888889
30_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	68	1.51111111111111
30_1	ERR1395565	S_Norwegian-1	WestEurasia	XX	90	2
31_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	74	1.64444444444444
31_1	ERR1395565	S_Norwegian-1	WestEurasia	XX	87	1.93333333333333
32_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	119	2.64444444444444
32_1	ERR1395565	S_Norwegian-1	WestEurasia	XX	78	1.73333333333333
33_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	96	2.13333333333333
34_0	ERR1395565	S_Norwegian-1	WestEurasia	XX	89	1.97777777777778
DMD	ERR1395565	S_Norwegian-1	WestEurasia	XX	48	1.06666666666667
4_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	19	0.904761904761905
5_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	16	0.761904761904762
6_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	426	20.2857142857143
8_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	40	1.9047619047619
9_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	34	1.61904761904762
10_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	38	1.80952380952381
10_1	ERR1395567	S_Palestinian-1	WestEurasia	XY	41	1.95238095238095
11_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	43	2.04761904761905
12_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	48	2.28571428571429
13_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	41	1.95238095238095
14_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	44	2.0952380952381
14_1	ERR1395567	S_Palestinian-1	WestEurasia	XY	37	1.76190476190476
16_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	37	1.76190476190476
17_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	17	0.80952380952381
17_1	ERR1395567	S_Palestinian-1	WestEurasia	XY	44	2.0952380952381
18_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	40	1.9047619047619
18_1	ERR1395567	S_Palestinian-1	WestEurasia	XY	22	1.04761904761905
21_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	761	36.2380952380952
23_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	46	2.19047619047619
24_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	164	7.80952380952381
25_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	24	1.14285714285714
26_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	169	8.04761904761905
27_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	120	5.71428571428571
29_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	29	1.38095238095238
29_1	ERR1395567	S_Palestinian-1	WestEurasia	XY	36	1.71428571428571
29_2	ERR1395567	S_Palestinian-1	WestEurasia	XY	36	1.71428571428571
30_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	34	1.61904761904762
30_1	ERR1395567	S_Palestinian-1	WestEurasia	XY	44	2.0952380952381
31_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	33	1.57142857142857
31_1	ERR1395567	S_Palestinian-1	WestEurasia	XY	41	1.95238095238095
32_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	54	2.57142857142857
32_1	ERR1395567	S_Palestinian-1	WestEurasia	XY	34	1.61904761904762
33_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	49	2.33333333333333
34_0	ERR1395567	S_Palestinian-1	WestEurasia	XY	44	2.0952380952381
DMD	ERR1395567	S_Palestinian-1	WestEurasia	XY	23	1.0952380952381
4_0	ERR1395560	S_Madiga-1	SouthAsia	XY	19	0.863636363636364
5_0	ERR1395560	S_Madiga-1	SouthAsia	XY	9	0.409090909090909
6_0	ERR1395560	S_Madiga-1	SouthAsia	XY	442	20.0909090909091
8_0	ERR1395560	S_Madiga-1	SouthAsia	XY	41	1.86363636363636
9_0	ERR1395560	S_Madiga-1	SouthAsia	XY	32	1.45454545454545
10_0	ERR1395560	S_Madiga-1	SouthAsia	XY	37	1.68181818181818
10_1	ERR1395560	S_Madiga-1	SouthAsia	XY	38	1.72727272727273
11_0	ERR1395560	S_Madiga-1	SouthAsia	XY	41	1.86363636363636
12_0	ERR1395560	S_Madiga-1	SouthAsia	XY	47	2.13636363636364
13_0	ERR1395560	S_Madiga-1	SouthAsia	XY	39	1.77272727272727
14_0	ERR1395560	S_Madiga-1	SouthAsia	XY	42	1.90909090909091
14_1	ERR1395560	S_Madiga-1	SouthAsia	XY	35	1.59090909090909
16_0	ERR1395560	S_Madiga-1	SouthAsia	XY	33	1.5
17_0	ERR1395560	S_Madiga-1	SouthAsia	XY	15	0.681818181818182
17_1	ERR1395560	S_Madiga-1	SouthAsia	XY	45	2.04545454545455
18_0	ERR1395560	S_Madiga-1	SouthAsia	XY	39	1.77272727272727
18_1	ERR1395560	S_Madiga-1	SouthAsia	XY	23	1.04545454545455
21_0	ERR1395560	S_Madiga-1	SouthAsia	XY	603	27.4090909090909
23_0	ERR1395560	S_Madiga-1	SouthAsia	XY	43	1.95454545454545
24_0	ERR1395560	S_Madiga-1	SouthAsia	XY	97	4.40909090909091
25_0	ERR1395560	S_Madiga-1	SouthAsia	XY	24	1.09090909090909
26_0	ERR1395560	S_Madiga-1	SouthAsia	XY	186	8.45454545454546
27_0	ERR1395560	S_Madiga-1	SouthAsia	XY	137	6.22727272727273
29_0	ERR1395560	S_Madiga-1	SouthAsia	XY	27	1.22727272727273
29_1	ERR1395560	S_Madiga-1	SouthAsia	XY	33	1.5
29_2	ERR1395560	S_Madiga-1	SouthAsia	XY	33	1.5
30_0	ERR1395560	S_Madiga-1	SouthAsia	XY	31	1.40909090909091
30_1	ERR1395560	S_Madiga-1	SouthAsia	XY	43	1.95454545454545
31_0	ERR1395560	S_Madiga-1	SouthAsia	XY	29	1.31818181818182
31_1	ERR1395560	S_Madiga-1	SouthAsia	XY	38	1.72727272727273
32_0	ERR1395560	S_Madiga-1	SouthAsia	XY	35	1.59090909090909
32_1	ERR1395560	S_Madiga-1	SouthAsia	XY	32	1.45454545454545
33_0	ERR1395560	S_Madiga-1	SouthAsia	XY	46	2.09090909090909
34_0	ERR1395560	S_Madiga-1	SouthAsia	XY	42	1.90909090909091
DMD	ERR1395560	S_Madiga-1	SouthAsia	XY	23	1.04545454545455
4_0	ERR1395562	S_Madiga-2	SouthAsia	XY	18	0.818181818181818
5_0	ERR1395562	S_Madiga-2	SouthAsia	XY	13	0.590909090909091
6_0	ERR1395562	S_Madiga-2	SouthAsia	XY	426	19.3636363636364
8_0	ERR1395562	S_Madiga-2	SouthAsia	XY	42	1.90909090909091
9_0	ERR1395562	S_Madiga-2	SouthAsia	XY	34	1.54545454545455
10_0	ERR1395562	S_Madiga-2	SouthAsia	XY	38	1.72727272727273
